date,open,high,low,close
2010-03-05,6.8265,6.8339,6.8271,6.834
2010-03-08,6.8296,6.826,6.8263,6.8184
2010-03-09,6.8191,6.8263,6.8265,6.8291
2010-03-10,6.8296,6.8264,6.8264,6.8198
2010-03-11,6.8222,6.8264,6.8264,6.8289
2010-03-12,6.8293,6.8266,6.8266,6.8287
2010-03-15,6.8306,6.8256,6.8266,6.8256
2010-03-16,6.8267,6.8259,6.826,6.8278
2010-03-17,6.8275,6.8256,6.8268,6.8257
2010-03-18,6.8251,6.8256,6.827,6.827
2010-03-19,6.8269,6.826,6.8268,6.8183
2010-03-22,6.8134,6.8271,6.8274,6.8309
2010-03-23,6.8311,6.8255,6.8171,6.8102
2010-03-24,6.8103,6.8158,6.8251,6.8355
2010-03-25,6.8364,6.8269,6.8281,6.8438
2010-03-26,6.8423,6.8754,6.8449,6.8468
2010-03-29,6.7885,6.8197,6.8288,6.8321
2010-03-30,6.8336,6.8289,6.8289,6.8391
2010-03-31,6.8389,6.8257,6.8271,6.8341
2010-04-01,6.8335,6.8255,6.827,6.8272
2010-04-02,6.826,6.8243,6.8257,6.8209
2010-04-05,6.825,6.8252,6.8255,6.8178
2010-04-06,6.8161,6.8098,6.8259,6.8169
2010-04-07,6.8169,6.8217,6.8249,6.8189
2010-04-08,6.8182,6.8321,6.8255,6.8314
2010-04-09,6.8314,6.9134,6.8258,6.9047
2010-04-12,6.8193,6.8249,6.8257,6.8225
2010-04-13,6.8246,6.8259,6.8269,6.8269
2010-04-14,6.8282,6.8257,6.8263,6.828
2010-04-15,6.829,6.8258,6.8264,6.822
2010-04-16,6.8205,6.816,6.8243,6.8151
2010-04-19,6.8307,6.8251,6.826,6.8249
2010-04-20,6.827,6.8254,6.8213,6.8191
2010-04-21,6.8194,6.8254,6.8255,6.8251
2010-04-22,6.8249,6.8257,6.7954,6.791
2010-04-23,6.7916,6.826,6.8317,6.8175
2010-04-26,6.8362,6.8349,6.8275,6.8311
2010-04-27,6.8279,6.8157,6.8161,6.8299
2010-04-28,6.8283,6.8252,6.8265,6.8141
2010-04-29,6.8153,6.8255,6.8268,6.836
2010-04-30,6.8359,6.8373,6.8276,6.8361
2010-05-04,6.8297,6.8268,6.8162,6.8211
2010-05-05,6.8225,6.8266,6.8241,6.8372
2010-05-06,6.8402,6.8266,6.8268,6.8441
2010-05-07,6.8429,6.9065,6.8266,6.8798
2010-05-10,6.7981,6.8259,6.8065,6.7972
2010-05-11,6.8026,6.8275,6.8071,6.8172
2010-05-12,6.8201,6.8286,6.8296,6.8461
2010-05-13,6.8446,6.828,6.8285,6.8252
2010-05-14,6.8272,6.8273,6.8223,6.8273
2010-05-17,6.8383,6.8276,6.8294,6.8215
2010-05-18,6.8206,6.8276,6.813,6.7963
2010-05-19,6.7978,6.8324,6.828,6.8089
2010-05-20,6.8067,6.8283,6.829,6.8564
2010-05-21,6.8553,6.8281,6.8337,6.7961
2010-05-24,6.8147,6.8169,6.822,6.8121
2010-05-25,6.8134,6.8388,6.8331,6.823
2010-05-26,6.8229,6.8043,6.8238,6.8329
2010-05-27,6.8299,6.8294,6.8457,6.8354
2010-05-28,6.8352,6.8296,6.831,6.8401
2010-05-31,6.8433,6.8271,6.8334,6.8111
2010-06-01,6.8077,6.8281,6.8312,6.8405
2010-06-02,6.8373,6.8289,6.8329,6.8269
2010-06-03,6.8307,6.829,6.8315,6.8383
2010-06-04,6.8379,6.8292,6.8137,6.8089
2010-06-07,6.8338,6.8283,6.8333,6.8339
2010-06-08,6.8332,6.8297,6.8333,6.8229
2010-06-09,6.823,6.8289,6.831,6.8347
2010-06-10,6.833,6.8292,6.8327,6.8354
2010-06-11,6.8332,6.861,6.8342,6.8814
2010-06-14,6.8746,6.8327,6.8614,6.8289
2010-06-15,6.8282,6.8328,6.8341,6.8266
2010-06-16,6.8248,6.8327,6.8343,6.8282
2010-06-17,6.8244,6.8291,6.8335,6.8306
2010-06-18,6.8312,6.8693,6.8311,6.8427
2010-06-21,6.808,6.7861,6.8066,6.8022
2010-06-22,6.8025,6.796,6.8211,6.8111
2010-06-23,6.8097,6.8093,6.8143,6.8106
2010-06-24,6.8101,6.7997,6.8158,6.8017
2010-06-25,6.8024,6.7899,6.8008,6.8015
2010-06-28,6.8,6.7922,6.7973,6.803
2010-06-29,6.8016,6.7944,6.8012,6.7983
2010-06-30,6.7975,6.781,6.7987,6.7782
2010-07-01,6.7778,6.7822,6.7847,6.7705
2010-07-02,6.7711,6.7711,6.782,6.7634
2010-07-05,6.7661,6.7661,6.7749,6.7598
2010-07-06,6.7572,6.775,6.7803,6.7755
2010-07-07,6.777,6.7758,6.781,6.7718
2010-07-08,6.7735,6.7767,6.7799,6.7725
2010-07-09,6.7742,6.7759,6.7769,6.7752
2010-07-12,6.7754,6.7701,6.7741,6.7767
2010-07-13,6.7777,6.7719,6.778,6.7715
2010-07-14,6.7711,6.7727,6.7765,6.7714
2010-07-15,6.7698,6.7753,6.7791,6.7635
2010-07-16,6.7594,6.7726,6.7741,6.7537
2010-07-19,6.7661,6.7735,6.7834,6.7784
2010-07-20,6.7756,6.7772,6.783,6.7919
2010-07-21,6.7896,6.7771,6.7815,6.7818
2010-07-22,6.782,6.777,6.7835,6.7914
2010-07-23,6.7878,6.7773,6.7814,6.7888
2010-07-26,6.7961,6.7773,6.7889,6.7733
2010-07-27,6.7732,6.7762,6.7804,6.7758
2010-07-28,6.7751,6.7779,6.7818,6.7811
2010-07-29,6.7811,6.7766,6.7796,6.7701
2010-07-30,6.7669,6.774,6.7766,6.7793
2010-08-02,6.7736,6.7725,6.7763,6.7721
2010-08-03,6.7708,6.7718,6.7752,6.7691
2010-08-04,6.7681,6.7735,6.7745,6.7707
2010-08-05,6.7706,6.7725,6.7773,6.7682
2010-08-06,6.768,6.7693,6.7738,6.7724
2010-08-09,6.7626,6.7652,6.7673,6.7647
2010-08-10,6.7622,6.7644,6.7748,6.763
2010-08-11,6.7622,6.7591,6.7601,6.7722
2010-08-12,6.7681,6.7742,6.794,6.7931
2010-08-13,6.7902,6.7848,6.7984,6.7977
2010-08-16,6.7924,6.796,6.8083,6.7985
2010-08-17,6.7956,6.792,6.8049,6.7847
2010-08-18,6.7819,6.7877,6.7765,6.7628
2010-08-19,6.7647,6.7886,6.7934,6.7836
2010-08-20,6.7788,6.7882,6.7919,6.7865
2010-08-23,6.7872,6.7893,6.7885,6.7874
2010-08-24,6.7877,6.7974,6.8021,6.803
2010-08-25,6.8046,6.7974,6.8014,6.8088
2010-08-26,6.8071,6.7991,6.8038,6.7944
2010-08-27,6.792,6.7972,6.8014,6.7954
2010-08-30,6.7933,6.791,6.8056,6.8053
2010-08-31,6.8026,6.8035,6.8116,6.8066
2010-09-01,6.8055,6.8084,6.8135,6.8047
2010-09-02,6.8024,6.8001,6.8161,6.8045
2010-09-03,6.8018,6.8017,6.8087,6.7966
2010-09-06,6.8009,6.7867,6.7627,6.7585
2010-09-07,6.7554,6.7548,6.792,6.7978
2010-09-08,6.7987,6.791,6.7997,6.7984
2010-09-09,6.7973,6.7839,6.7903,6.7758
2010-09-10,6.7745,6.7783,6.7837,6.8136
2010-09-13,6.793,6.7577,6.7989,6.7514
2010-09-14,6.7499,6.7448,6.7607,6.7441
2010-09-15,6.7457,6.7338,6.7477,6.7405
2010-09-16,6.7401,6.7251,6.7409,6.7199
2010-09-17,6.7205,6.7243,6.7318,6.7202
2010-09-20,6.7138,6.7087,6.7266,6.7161
2010-09-21,6.7146,6.7139,6.7144,6.7174
2010-09-22,6.7185,6.7048,6.718,6.6975
2010-09-23,6.6954,6.705,6.6993,6.6958
2010-09-24,6.6994,6.7052,6.7079,6.6984
2010-09-27,6.701,6.6915,6.6944,6.6805
2010-09-28,6.6769,6.6894,6.696,6.6876
2010-09-29,6.6851,6.6854,6.6921,6.6877
2010-09-30,6.6909,6.6906,6.6945,6.6917
2010-10-01,6.6897,6.6976,6.6958,6.6832
2010-10-04,6.6752,6.6796,6.6815,6.6752
2010-10-05,6.6766,6.6916,6.692,6.6998
2010-10-06,6.6985,6.6915,6.6918,6.6846
2010-10-07,6.6848,6.692,6.6921,6.6907
2010-10-08,6.6708,6.6855,6.676,6.6991
2010-10-11,6.6727,6.6637,6.668,6.6652
2010-10-12,6.6651,6.6692,6.6763,6.6723
2010-10-13,6.6709,6.6644,6.6753,6.6739
2010-10-14,6.6755,6.6511,6.6778,6.6239
2010-10-15,6.6227,6.6407,6.649,6.63
2010-10-18,6.6233,6.6403,6.6511,6.6604
2010-10-19,6.6588,6.645,6.6386,6.6342
2010-10-20,6.6324,6.6468,6.6464,6.6601
2010-10-21,6.6593,6.6435,6.6546,6.6484
2010-10-22,6.6498,6.6573,6.6627,6.6624
2010-10-25,6.65,6.6534,6.6477,6.6378
2010-10-26,6.638,6.6587,6.6665,6.6569
2010-10-27,6.6571,6.6629,6.687,6.6917
2010-10-28,6.6942,6.6876,6.6957,6.6943
2010-10-29,6.6932,6.6857,6.688,6.6847
2010-11-01,6.666,6.6709,6.6962,6.7011
2010-11-02,6.7014,6.683,6.6964,6.6841
2010-11-03,6.6717,6.6705,6.6776,6.6715
2010-11-04,6.6616,6.662,6.6776,6.6728
2010-11-05,6.6724,6.6546,6.6654,6.6823
2010-11-08,6.6843,6.6651,6.6553,6.6405
2010-11-09,6.6419,6.6629,6.6705,6.6688
2010-11-10,6.6343,6.6332,6.642,6.6314
2010-11-11,6.632,6.6212,6.6162,6.6026
2010-11-12,6.6071,6.6276,6.645,6.6393
2010-11-15,6.6312,6.637,6.6481,6.6373
2010-11-16,6.6372,6.6394,6.6438,6.64
2010-11-17,6.6454,6.6415,6.6493,6.6542
2010-11-18,6.6549,6.64,6.6523,6.6486
2010-11-19,6.6431,6.6449,6.6398,6.6721
2010-11-22,6.6509,6.638,6.6428,6.6261
2010-11-23,6.6304,6.637,6.6444,6.6543
2010-11-24,6.6543,6.6455,6.6454,6.6574
2010-11-26,6.6438,6.6474,6.6532,6.6522
2010-11-29,6.6485,6.6454,6.6705,6.6589
2010-11-30,6.6569,6.6664,6.6687,6.6729
2010-12-01,6.6721,6.6642,6.6678,6.6563
2010-12-02,6.6556,6.6588,6.6643,6.6642
2010-12-03,6.6624,6.6581,6.6634,6.664
2010-12-06,6.6709,6.6505,6.6527,6.6389
2010-12-07,6.6399,6.6446,6.6375,6.6386
2010-12-08,6.639,6.6492,6.6681,6.6577
2010-12-09,6.6537,6.6533,6.6642,6.6577
2010-12-10,6.6572,6.6488,6.6571,6.6413
2010-12-13,6.6575,6.6557,6.6635,6.6692
2010-12-14,6.6661,6.6529,6.6531,6.6471
2010-12-15,6.6485,6.6544,6.6597,6.6635
2010-12-16,6.6631,6.6589,6.6666,6.6619
2010-12-17,6.6624,6.6556,6.6674,6.6441
2010-12-20,6.6461,6.6528,6.6798,6.67
2010-12-21,6.6717,6.6587,6.667,6.6538
2010-12-22,6.6567,6.6463,6.6607,6.656
2010-12-23,6.6541,6.6418,6.6493,6.6536
2010-12-24,6.6486,6.6324,6.6207,6.6055
2010-12-27,6.6099,6.6417,6.6311,6.6438
2010-12-28,6.6434,6.6232,6.6194,6.6108
2010-12-29,6.6092,6.621,6.6254,6.6226
2010-12-30,6.6194,6.6017,6.6234,6.6078
2010-12-31,6.6074,6.5899,6.6079,6.5771
2011-01-03,6.5973,6.5901,6.5915,6.5892
2011-01-04,6.5904,6.591,6.6118,6.6131
2011-01-05,6.6183,6.6104,6.6264,6.6234
2011-01-06,6.6306,6.6216,6.6127,6.6149
2011-01-07,6.6167,6.6258,6.6182,6.6223
2011-01-10,6.6379,6.6396,6.6387,6.6452
2011-01-11,6.6415,6.6201,6.635,6.624
2011-01-12,6.6251,6.6031,6.6203,6.6027
2011-01-13,6.6018,6.5944,6.612,6.6011
2011-01-14,6.5982,6.5885,6.6076,6.5862
2011-01-17,6.5859,6.5859,6.5961,6.5877
2011-01-18,6.5876,6.5835,6.5942,6.5797
2011-01-19,6.5789,6.5817,6.5868,6.5726
2011-01-20,6.573,6.5825,6.5894,6.5849
2011-01-21,6.5836,6.5902,6.5898,6.5829
2011-01-24,6.5734,6.5808,6.5878,6.5839
2011-01-25,6.5844,6.5814,6.5858,6.5831
2011-01-26,6.585,6.5817,6.5858,6.5812
2011-01-27,6.5826,6.583,6.5844,6.5776
2011-01-28,6.5794,6.5838,6.5789,6.5664
2011-01-31,6.58,6.5928,6.5868,6.6154
2011-02-01,6.6109,6.591,6.607,6.5971
2011-02-02,6.562,6.5586,6.5626,6.5636
2011-02-03,6.5631,6.5594,6.5596,6.5547
2011-02-04,6.5559,6.5595,6.5597,6.5555
2011-02-07,6.5648,6.5596,6.5637,6.568
2011-02-08,6.564,6.5533,6.5636,6.556
2011-02-09,6.5558,6.5819,6.5635,6.5886
2011-02-10,6.5853,6.5843,6.5912,6.5889
2011-02-11,6.5958,6.5906,6.5939,6.5726
2011-02-14,6.5902,6.5921,6.5979,6.5935
2011-02-15,6.5951,6.5888,6.5981,6.5952
2011-02-16,6.5944,6.5838,6.5905,6.5929
2011-02-17,6.5913,6.5909,6.5905,6.5943
2011-02-18,6.5894,6.5776,6.5873,6.5848
2011-02-21,6.58,6.5689,6.5745,6.5689
2011-02-22,6.569,6.5687,6.5832,6.5942
2011-02-23,6.5911,6.5742,6.5921,6.5807
2011-02-24,6.5791,6.5771,6.5818,6.5844
2011-02-25,6.5858,6.573,6.5779,6.5689
2011-02-28,6.5643,6.5696,6.5786,6.5791
2011-03-01,6.5757,6.567,6.5726,6.5678
2011-03-02,6.5673,6.5708,6.5748,6.574
2011-03-03,6.5723,6.5684,6.575,6.5682
2011-03-04,6.5678,6.5644,6.572,6.5701
2011-03-07,6.5661,6.5616,6.5655,6.5608
2011-03-08,6.561,6.5624,6.5697,6.5658
2011-03-09,6.563,6.5683,6.5735,6.5685
2011-03-10,6.5673,6.5697,6.576,6.5767
2011-03-11,6.5765,6.597,6.5784,6.5927
2011-03-14,6.5629,6.5685,6.5755,6.5721
2011-03-15,6.5695,6.5685,6.5735,6.5689
2011-03-16,6.5668,6.5721,6.574,6.5647
2011-03-17,6.5598,6.5701,6.5759,6.58
2011-03-18,6.5788,6.5695,6.576,6.5656
2011-03-21,6.5644,6.561,6.5704,6.5593
2011-03-22,6.5585,6.5518,6.5469,6.5395
2011-03-23,6.5438,6.5557,6.558,6.5678
2011-03-24,6.5706,6.5614,6.5649,6.5584
2011-03-25,6.559,6.5556,6.5469,6.5325
2011-03-28,6.5506,6.5574,6.5614,6.5601
2011-03-29,6.5585,6.5616,6.5659,6.5657
2011-03-30,6.5647,6.5568,6.5625,6.5558
2011-03-31,6.5554,6.5455,6.5595,6.5483
2011-04-01,6.5483,6.5454,6.5514,6.5495
2011-04-04,6.5493,6.5375,6.5469,6.5345
2011-04-05,6.5343,6.5405,6.5428,6.5476
2011-04-06,6.548,6.5435,6.5516,6.5419
2011-04-07,6.5414,6.5396,6.5466,6.5391
2011-04-08,6.5359,6.5361,6.5405,6.535
2011-04-11,6.5391,6.5346,6.5395,6.5335
2011-04-12,6.5373,6.5415,6.5473,6.5447
2011-04-13,6.5385,6.5332,6.5362,6.5376
2011-04-14,6.5379,6.5305,6.5358,6.5374
2011-04-15,6.536,6.5302,6.5337,6.518
2011-04-18,6.525,6.5228,6.5326,6.531
2011-04-19,6.5318,6.5391,6.534,6.5454
2011-04-20,6.5367,6.5195,6.5389,6.5234
2011-04-21,6.5222,6.514,6.5294,6.5178
2011-04-22,6.5189,6.5082,6.5168,6.5201
2011-04-25,6.5268,6.5076,6.5286,6.5156
2011-04-26,6.5103,6.5524,6.5339,6.556
2011-04-27,6.5532,6.513,6.5242,6.5114
2011-04-28,6.5033,6.5,6.5047,6.5111
2011-04-29,6.5115,6.4875,6.4911,6.4954
2011-05-02,6.49,6.4909,6.4935,6.4779
2011-05-03,6.4767,6.491,6.5011,6.5028
2011-05-04,6.501,6.4931,6.4996,6.4967
2011-05-05,6.4976,6.492,6.4988,6.5037
2011-05-06,6.4997,6.494,6.4998,6.5302
2011-05-09,6.5045,6.4942,6.4977,6.4966
2011-05-10,6.4928,6.4958,6.4964,6.4888
2011-05-11,6.4884,6.4918,6.4947,6.499
2011-05-12,6.499,6.494,6.5039,6.492
2011-05-13,6.4919,6.4967,6.499,6.4774
2011-05-16,6.4882,6.4977,6.5062,6.505
2011-05-17,6.5022,6.5224,6.5112,6.5204
2011-05-18,6.5185,6.5024,6.5084,6.511
2011-05-19,6.5099,6.5073,6.5083,6.5132
2011-05-20,6.5104,6.4946,6.4852,6.4738
2011-05-23,6.4858,6.4878,6.507,6.489
2011-05-24,6.4906,6.4974,6.5091,6.4961
2011-05-25,6.4937,6.4933,6.4992,6.4875
2011-05-26,6.4866,6.4867,6.494,6.4913
2011-05-27,6.4912,6.49,6.4972,6.4808
2011-05-30,6.4749,6.496,6.4915,6.5081
2011-05-31,6.5075,6.4844,6.5051,6.4942
2011-06-01,6.4917,6.4782,6.4744,6.4889
2011-06-02,6.4862,6.4786,6.4927,6.4831
2011-06-03,6.4805,6.4863,6.4838,6.4859
2011-06-06,6.492,6.4793,6.48,6.4872
2011-06-07,6.4773,6.4764,6.4821,6.4781
2011-06-08,6.4766,6.4757,6.484,6.4799
2011-06-09,6.4804,6.4756,6.4804,6.4908
2011-06-10,6.4901,6.4766,6.4824,6.4765
2011-06-13,6.4912,6.483,6.4875,6.4849
2011-06-14,6.4839,6.4768,6.4838,6.477
2011-06-15,6.4773,6.4735,6.4838,6.4892
2011-06-16,6.4877,6.4766,6.4874,6.4749
2011-06-17,6.4685,6.4646,6.4746,6.4492
2011-06-20,6.4587,6.4913,6.4773,6.5006
2011-06-21,6.4958,6.4649,6.4771,6.4504
2011-06-22,6.4493,6.4631,6.4554,6.4538
2011-06-23,6.4508,6.4526,6.4717,6.4709
2011-06-24,6.4716,6.4677,6.4778,6.4643
2011-06-27,6.4548,6.4925,6.4837,6.4943
2011-06-28,6.4894,6.4697,6.478,6.4641
2011-06-29,6.464,6.4778,6.4727,6.4769
2011-06-30,6.475,6.4634,6.478,6.4535
2011-07-01,6.4539,6.4751,6.4692,6.4841
2011-07-04,6.4782,6.46,6.467,6.4656
2011-07-05,6.4647,6.4585,6.4704,6.4734
2011-07-06,6.4729,6.4638,6.4721,6.4755
2011-07-07,6.4746,6.4633,6.4697,6.4663
2011-07-08,6.466,6.4638,6.4641,6.4401
2011-07-11,6.4735,6.463,6.4684,6.4723
2011-07-12,6.4705,6.4626,6.476,6.4798
2011-07-13,6.4836,6.5064,6.4801,6.5143
2011-07-14,6.5012,6.4653,6.4705,6.4714
2011-07-15,6.4664,6.4561,6.4644,6.4493
2011-07-18,6.4672,6.4669,6.4711,6.4761
2011-07-19,6.4723,6.4625,6.4695,6.4711
2011-07-20,6.4704,6.4704,6.4638,6.4813
2011-07-21,6.4781,6.4525,6.4598,6.4494
2011-07-22,6.4415,6.4455,6.4524,6.4518
2011-07-25,6.4355,6.4406,6.4491,6.4451
2011-07-26,6.4433,6.4396,6.446,6.4406
2011-07-27,6.4398,6.44,6.4452,6.4403
2011-07-28,6.4404,6.4422,6.448,6.4403
2011-07-29,6.4397,6.4347,6.4446,6.4199
2011-08-01,6.426,6.4336,6.4385,6.4453
2011-08-02,6.4426,6.4341,6.4411,6.4309
2011-08-03,6.4321,6.4453,6.4433,6.4473
2011-08-04,6.4462,6.4346,6.4273,6.4323
2011-08-05,6.4275,6.4957,6.4449,6.4541
2011-08-08,6.3839,6.4147,6.4407,6.4345
2011-08-09,6.4364,6.4403,6.4438,6.4212
2011-08-10,6.4184,6.4154,6.4037,6.3991
2011-08-11,6.3788,6.3912,6.4002,6.3846
2011-08-12,6.3806,6.3907,6.3995,6.4051
2011-08-15,6.3994,6.3895,6.3998,6.3891
2011-08-16,6.3836,6.3837,6.3933,6.3721
2011-08-17,6.37,6.3832,6.3933,6.3892
2011-08-18,6.3886,6.3874,6.3928,6.3725
2011-08-19,6.3737,6.3884,6.4007,6.3794
2011-08-22,6.3885,6.3932,6.4014,6.4008
2011-08-23,6.4007,6.3949,6.402,6.398
2011-08-24,6.3984,6.3878,6.398,6.387
2011-08-25,6.3859,6.3889,6.3942,6.3956
2011-08-26,6.395,6.3901,6.3939,6.3806
2011-08-29,6.3779,6.38,6.3885,6.385
2011-08-30,6.3852,6.3788,6.3831,6.3805
2011-08-31,6.38,6.3774,6.3807,6.3763
2011-09-01,6.3741,6.3751,6.3845,6.387
2011-09-02,6.3858,6.3816,6.3655,6.3565
2011-09-05,6.3793,6.3817,6.3871,6.374
2011-09-06,6.3748,6.3859,6.3922,6.3973
2011-09-07,6.3951,6.3896,6.3965,6.3861
2011-09-08,6.3853,6.3848,6.3929,6.3896
2011-09-09,6.3914,6.3846,6.3565,6.3529
2011-09-12,6.3936,6.388,6.3893,6.3712
2011-09-13,6.3656,6.3839,6.4002,6.4006
2011-09-14,6.3988,6.3918,6.3995,6.3895
2011-09-15,6.3933,6.3877,6.3955,6.3916
2011-09-16,6.3933,6.3864,6.3492,6.3304
2011-09-19,6.3798,6.3819,6.3917,6.3578
2011-09-20,6.3563,6.3843,6.3891,6.387
2011-09-21,6.3854,6.3776,6.3826,6.3856
2011-09-22,6.3945,6.378,6.4019,6.4109
2011-09-23,6.4157,6.3884,6.4015,6.3955
2011-09-26,6.3861,6.3835,6.399,6.3819
2011-09-27,6.378,6.3899,6.3994,6.3991
2011-09-28,6.3978,6.3844,6.3897,6.3854
2011-09-29,6.386,6.3943,6.3959,6.3982
2011-09-30,6.3968,6.3959,6.3699,6.3695
2011-10-03,6.384,6.375,6.3729,6.3823
2011-10-04,6.3827,6.3751,6.3761,6.3606
2011-10-06,6.3805,6.3798,6.38,6.3755
2011-10-07,6.3695,6.376,6.376,6.3853
2011-10-10,6.3788,6.3457,6.3831,6.3411
2011-10-11,6.3396,6.3521,6.3765,6.3726
2011-10-12,6.3685,6.3583,6.3916,6.3537
2011-10-13,6.3551,6.3592,6.3902,6.3717
2011-10-14,6.3683,6.3762,6.3828,6.3757
2011-10-17,6.3849,6.3698,6.379,6.3739
2011-10-18,6.3711,6.3702,6.3828,6.373
2011-10-19,6.3721,6.3753,6.384,6.3825
2011-10-20,6.3808,6.3705,6.3867,6.3917
2011-10-21,6.3902,6.3777,6.3912,6.364
2011-10-24,6.3859,6.3708,6.3848,6.3701
2011-10-25,6.3748,6.3607,6.3752,6.3578
2011-10-26,6.3567,6.35,6.3685,6.3461
2011-10-27,6.3495,6.3514,6.3651,6.3644
2011-10-28,6.35,6.346,6.3594,6.3546
2011-10-31,6.3587,6.3508,6.3598,6.3569
2011-11-01,6.3563,6.3503,6.3611,6.3327
2011-11-02,6.3366,6.349,6.3631,6.3299
2011-11-03,6.3197,6.347,6.3531,6.3534
2011-11-04,6.3478,6.3413,6.3515,6.339
2011-11-07,6.3475,6.3328,6.3666,6.3402
2011-11-08,6.3425,6.3457,6.3555,6.344
2011-11-09,6.3349,6.3365,6.3416,6.3341
2011-11-10,6.334,6.341,6.3607,6.3471
2011-11-11,6.3499,6.3421,6.3491,6.3317
2011-11-14,6.3334,6.3334,6.3611,6.3522
2011-11-15,6.3532,6.3495,6.3523,6.3326
2011-11-16,6.3368,6.3448,6.3511,6.3366
2011-11-17,6.34,6.3465,6.354,6.3509
2011-11-18,6.351,6.3519,6.3543,6.365
2011-11-21,6.3659,6.3546,6.3696,6.3593
2011-11-22,6.3677,6.3598,6.371,6.3701
2011-11-23,6.3618,6.3551,6.3674,6.3616
2011-11-24,6.3635,6.3465,6.3637,6.3551
2011-11-25,6.3535,6.3631,6.3978,6.3765
2011-11-28,6.3722,6.3766,6.3943,6.3849
2011-11-29,6.3807,6.376,6.3927,6.3792
2011-11-30,6.381,6.3684,6.3798,6.3783
2011-12-01,6.3597,6.3624,6.3743,6.3744
2011-12-02,6.3647,6.3603,6.3837,6.3615
2011-12-05,6.3632,6.341,6.3449,6.3345
2011-12-06,6.3603,6.3476,6.3678,6.3397
2011-12-07,6.3621,6.3463,6.3755,6.3652
2011-12-08,6.3524,6.357,6.3711,6.3587
2011-12-09,6.3652,6.337,6.3699,6.3317
2011-12-12,6.3608,6.3608,6.3649,6.3543
2011-12-13,6.3524,6.3622,6.3682,6.3559
2011-12-14,6.3573,6.3632,6.3905,6.3753
2011-12-15,6.3741,6.373,6.3864,6.3812
2011-12-16,6.3555,6.3449,6.3633,6.3497
2011-12-19,6.3478,6.3473,6.329,6.3665
2011-12-20,6.3447,6.3351,6.3471,6.3544
2011-12-21,6.3415,6.3364,6.3427,6.3335
2011-12-22,6.33,6.3347,6.3445,6.3495
2011-12-23,6.3418,6.3344,6.347,6.3402
2011-12-26,6.3282,6.3295,6.333,6.324
2011-12-27,6.3195,6.3223,6.3267,6.3271
2011-12-28,6.3247,6.3228,6.333,6.3255
2011-12-29,6.3169,6.3246,6.3485,6.3261
2011-12-30,6.3063,6.3001,6.3336,6.3273
2012-01-02,6.2963,6.2941,6.294,6.2959
2012-01-03,6.3064,6.3055,6.3074,6.3165
2012-01-04,6.2986,6.2968,6.3025,6.2959
2012-01-05,6.2972,6.2999,6.3154,6.3171
2012-01-06,6.309,6.3058,6.2976,6.2895
2012-01-09,6.2895,6.3103,6.3163,6.3192
2012-01-10,6.3187,6.3102,6.3155,6.2987
2012-01-11,6.3026,6.3132,6.3157,6.3205
