date,open,high,low,close
2010-03-10,5.9013,5.9362,5.8594,5.8707
2010-03-11,5.8699,5.8903,5.8575,5.8645
2010-03-12,5.8643,5.8683,5.8104,5.8278
2010-03-15,5.8308,5.8805,5.8209,5.8712
2010-03-16,5.8735,5.8786,5.8196,5.8257
2010-03-17,5.8251,5.8336,5.7966,5.8216
2010-03-18,5.8215,5.8856,5.8203,5.8694
2010-03-19,5.8693,5.9142,5.849,5.9142
2010-03-22,5.9072,5.9835,5.9072,5.9317
2010-03-23,5.9321,5.9719,5.921,5.9432
2010-03-24,5.9425,6.0422,5.9397,6.0422
2010-03-25,6.0429,6.1002,6.0292,6.1002
2010-03-26,6.0998,6.0998,6.0202,6.0432
2010-03-29,5.995,6.0408,5.9573,5.9592
2010-03-30,5.9591,5.9995,5.9388,5.9901
2010-03-31,5.9906,6.0002,5.9287,5.941
2010-04-01,5.9418,5.9594,5.904,5.9148
2010-04-02,5.9158,5.9539,5.911,5.9378
2010-04-05,5.9379,5.9602,5.9226,5.9428
2010-04-06,5.9426,6.0002,5.9343,5.9614
2010-04-07,5.9617,5.9852,5.9481,5.9802
2010-04-08,5.9781,6.0052,5.9508,5.9519
2010-04-09,5.9518,5.9605,5.9009,5.9026
2010-04-12,5.8436,5.8994,5.8249,5.8922
2010-04-13,5.8922,5.9018,5.8661,5.8766
2010-04-14,5.8769,5.8881,5.8376,5.8522
2010-04-15,5.8518,5.8973,5.841,5.8557
2010-04-16,5.8547,5.9117,5.8484,5.8979
2010-04-19,5.9178,5.9596,5.906,5.9105
2010-04-20,5.9111,5.9271,5.8809,5.9077
2010-04-21,5.9074,5.922,5.8878,5.9087
2010-04-22,5.9089,5.9501,5.8944,5.928
2010-04-23,5.9282,5.9658,5.8815,5.8894
2010-04-26,5.9041,5.9095,5.8583,5.8618
2010-04-27,5.8592,5.9555,5.8513,5.9501
2010-04-28,5.9511,6.0001,5.9344,5.9549
2010-04-29,5.9557,5.9743,5.9047,5.9176
2010-04-30,5.9174,5.9218,5.8871,5.9013
2010-05-03,5.8984,5.9553,5.8784,5.9384
2010-05-04,5.939,6.0341,5.9292,6.0335
2010-05-05,6.0338,6.1153,6.0265,6.0981
2010-05-06,6.1004,6.302,6.0688,6.2401
2010-05-07,6.2373,6.3163,6.1874,6.2201
2010-05-10,6.1263,6.2046,6.0144,6.1402
2010-05-11,6.1419,6.1983,6.1264,6.1918
2010-05-12,6.1931,6.2162,6.1239,6.1614
2010-05-13,6.1611,6.1939,6.1102,6.1858
2010-05-14,6.1854,6.2534,6.1619,6.2447
2010-05-17,6.2495,6.3042,6.2141,6.216
2010-05-18,6.2155,6.3651,6.2082,6.3582
2010-05-19,6.3591,6.4568,6.3366,6.3887
2010-05-20,6.387,6.5775,6.3846,6.5304
2010-05-21,6.5305,6.5509,6.4393,6.4495
2010-05-24,6.4797,6.5441,6.4472,6.5123
2010-05-25,6.5127,6.6695,6.5127,6.569
2010-05-26,6.5652,6.6005,6.4688,6.582
2010-05-27,6.5793,6.6271,6.4264,6.446
2010-05-28,6.4463,6.5034,6.3818,6.488
2010-05-31,6.4916,6.4931,6.4388,6.4618
2010-06-01,6.4619,6.5664,6.4174,6.4954
2010-06-02,6.4945,6.5162,6.4579,6.4663
2010-06-03,6.4662,6.493,6.3932,6.4645
2010-06-04,6.4644,6.6149,6.429,6.5934
2010-06-07,6.6269,6.7118,6.608,6.7077
2010-06-08,6.7079,6.7255,6.6326,6.6532
2010-06-09,6.654,6.6865,6.5493,6.627
2010-06-10,6.6263,6.6401,6.4778,6.4813
2010-06-11,6.4796,6.5099,6.4494,6.4639
2010-06-14,6.4569,6.4637,6.3762,6.4338
2010-06-15,6.4332,6.4823,6.3603,6.3684
2010-06-16,6.3676,6.4338,6.3547,6.3958
2010-06-17,6.3964,6.447,6.345,6.36
2010-06-18,6.362,6.3858,6.3351,6.3585
2010-06-21,6.3173,6.4356,6.2891,6.4292
2010-06-22,6.4178,6.4792,6.3978,6.4687
2010-06-23,6.4696,6.5273,6.4449,6.4912
2010-06-24,6.4901,6.5207,6.4384,6.4961
2010-06-25,6.4957,6.5449,6.4308,6.4455
2010-06-28,6.4445,6.4617,6.4056,6.4352
2010-06-29,6.4353,6.5213,6.4195,6.5132
2010-06-30,6.5136,6.5196,6.4505,6.5015
2010-07-01,6.5045,6.5564,6.4198,6.4198
2010-07-02,6.4205,6.4581,6.3931,6.4342
2010-07-05,6.4402,6.4607,6.42,6.4435
2010-07-06,6.4435,6.4759,6.3476,6.3782
2010-07-07,6.3797,6.4581,6.3757,6.3915
2010-07-08,6.392,6.404,6.3469,6.366
2010-07-09,6.3645,6.3882,6.3437,6.3635
2010-07-12,6.358,6.409,6.351,6.3534
2010-07-13,6.3543,6.3792,6.2438,6.2476
2010-07-14,6.2477,6.2581,6.2112,6.2258
2010-07-15,6.226,6.2435,6.1589,6.1589
2010-07-16,6.1611,6.2768,6.1611,6.2643
2010-07-19,6.2637,6.3184,6.2595,6.3056
2010-07-20,6.3053,6.3325,6.2533,6.2798
2010-07-21,6.2788,6.2942,6.2035,6.292
2010-07-22,6.2922,6.2982,6.1688,6.1751
2010-07-23,6.1751,6.2213,6.1403,6.1773
2010-07-26,6.1834,6.2199,6.1546,6.1597
