date,open,high,low,close
2010-03-04,7.1426,7.1815,7.1204,7.1619
2010-03-05,7.1616,7.1754,7.1063,7.1088
2010-03-08,7.1089,7.1214,7.068,7.1093
2010-03-09,7.1099,7.1834,7.1045,7.1406
2010-03-10,7.1364,7.1672,7.1084,7.1221
2010-03-11,7.1229,7.153,7.0962,7.1161
2010-03-12,7.1167,7.1226,7.0349,7.0477
2010-03-15,7.0499,7.1404,7.0448,7.1101
2010-03-16,7.1068,7.1243,7.0647,7.0688
2010-03-17,7.0667,7.0933,7.0436,7.0715
2010-03-18,7.071,7.1484,7.0706,7.1265
2010-03-19,7.1264,7.194,7.104,7.1713
2010-03-22,7.1663,7.2457,7.1611,7.1918
2010-03-23,7.1918,7.231,7.1595,7.1874
2010-03-24,7.1865,7.2796,7.1838,7.2796
2010-03-25,7.28,7.2974,7.2019,7.2863
2010-03-26,7.2867,7.2906,7.2259,7.2575
2010-03-29,7.1985,7.2914,7.1985,7.2464
2010-03-30,7.2442,7.2878,7.2041,7.2745
2010-03-31,7.2751,7.2829,7.1864,7.2167
2010-04-01,7.2173,7.232,7.1494,7.1533
2010-04-02,7.1535,7.201,7.1519,7.1804
2010-04-05,7.1875,7.2026,7.1532,7.178
2010-04-06,7.1774,7.2373,7.1699,7.2002
2010-04-07,7.2,7.2665,7.1939,7.2575
2010-04-08,7.2563,7.309,7.2289,7.2309
2010-04-09,7.2314,7.2558,7.1971,7.2001
2010-04-12,7.1115,7.1944,7.1034,7.18
2010-04-13,7.1802,7.2108,7.1431,7.1468
2010-04-14,7.1475,7.1659,7.115,7.1166
2010-04-15,7.1173,7.1816,7.1149,7.1419
2010-04-16,7.1407,7.2004,7.1348,7.1761
2010-04-19,7.1954,7.2468,7.1717,7.1751
2010-04-20,7.175,7.1943,7.1275,7.1515
2010-04-21,7.151,7.1951,7.1392,7.1832
2010-04-22,7.1834,7.2588,7.1706,7.2373
2010-04-23,7.2372,7.2821,7.1534,7.1667
2010-04-26,7.1824,7.206,7.148,7.148
2010-04-27,7.1441,7.2953,7.1338,7.2934
2010-04-28,7.2929,7.3544,7.2505,7.2875
2010-04-29,7.2885,7.3029,7.2418,7.2492
2010-04-30,7.2512,7.2667,7.2001,7.2452
2010-05-03,7.2403,7.2986,7.2146,7.2815
2010-05-04,7.2826,7.416,7.2613,7.4048
2010-05-05,7.4048,7.5952,7.3966,7.5952
2010-05-06,7.5986,7.8535,7.5586,7.7725
2010-05-07,7.7691,7.8073,7.623,7.6428
2010-05-10,7.5379,7.6059,7.387,7.5275
2010-05-11,7.5265,7.6284,7.5147,7.611
2010-05-12,7.6127,7.6481,7.5192,7.5628
2010-05-13,7.562,7.6416,7.5228,7.6297
2010-05-14,7.6293,7.7716,7.6009,7.7464
2010-05-17,7.7584,7.8364,7.7088,7.7132
2010-05-18,7.7154,7.8667,7.6636,7.8517
2010-05-19,7.8528,7.9192,7.7769,7.7861
2010-05-20,7.7833,7.9964,7.7771,7.9451
2010-05-21,7.9437,7.9778,7.7763,7.8014
2010-05-24,7.8264,7.9288,7.8001,7.8821
2010-05-25,7.8822,8.0806,7.8822,7.9416
2010-05-26,7.9465,8.0235,7.8588,8.0136
2010-05-27,8.0105,8.0488,7.8273,7.8725
2010-05-28,7.8723,7.9065,7.7644,7.847
2010-05-31,7.8628,7.8646,7.793,7.8094
2010-06-01,7.8095,7.9561,7.7647,7.8404
2010-06-02,7.8372,7.8653,7.7834,7.7913
2010-06-03,7.7938,7.8748,7.7186,7.8525
2010-06-04,7.8515,8.0432,7.788,8.0149
2010-06-07,8.0516,8.1325,8.0305,8.1179
2010-06-08,8.1184,8.1352,8.0396,8.0613
2010-06-09,8.0622,8.1011,7.9399,8.0357
2010-06-10,8.0353,8.0496,7.8783,7.8941
2010-06-11,7.8962,7.9707,7.8639,7.9123
2010-06-14,7.9087,7.915,7.7896,7.8817
2010-06-15,7.8813,7.9237,7.7402,7.7581
